total_changes,churn_ratio,avg_changes_per_file,additions,deletions,changed_files,commits_per_file,review_intensity,commits,has_reviewer,solo_pr,many_reviewers,num_reviewers,review_hours,fast_merge,day_of_week,is_weekend,keyword_count,diff_lines,has_test_file,has_config_file,num_python_files,num_js_files,title_length,comments,review_comments
139.0,0.09375,27.8,127.0,12.0,4.0,0.2,0.0,1,1,0,0,2,69.43916666666667,0,6,1,0,103,1,0,0,4,53,2,0
5.0,5.0,1.25,0.0,5.0,3.0,0.5,0.3333333333333333,2,1,0,0,2,3.020277777777778,0,2,0,0,31,1,0,0,3,32,1,1
52.0,0.9629629629629629,3.466666666666667,26.0,26.0,14.0,0.06666666666666667,0.0,1,1,0,0,1,2.178611111111111,0,0,0,0,98,1,1,0,14,14,0,0
64.0,0.9696969696969697,4.0,32.0,32.0,15.0,0.0625,0.0,1,1,0,0,1,2.196388888888889,0,0,0,0,109,1,1,0,15,14,0,0
56.0,0.9655172413793104,3.7333333333333334,28.0,28.0,14.0,0.06666666666666667,0.0,1,1,0,0,1,2.2125,0,0,0,0,109,1,1,0,14,14,1,0
266.0,0.08979591836734693,53.2,244.0,22.0,4.0,0.2,0.0,1,1,0,0,1,20.434166666666666,0,6,1,1,93,1,0,0,4,60,1,0
362.0,0.2222222222222222,45.25,296.0,66.0,7.0,0.125,0.0,1,1,0,0,1,36.1475,0,5,1,1,96,1,0,0,7,39,1,0
143.0,0.125,47.666666666666664,127.0,16.0,2.0,0.3333333333333333,0.0,1,1,0,0,1,3.3444444444444446,0,6,1,3,117,1,0,0,2,42,1,0
73.0,1.0,24.333333333333332,36.0,37.0,2.0,0.3333333333333333,0.0,1,1,0,0,1,3.457777777777778,0,6,1,2,81,1,0,0,2,35,1,0
256.0,0.19534883720930232,36.57142857142857,214.0,42.0,6.0,0.14285714285714285,0.5,1,1,0,0,1,0.12472222222222222,1,2,0,1,77,0,1,0,6,57,1,1
137.0,0.5,11.416666666666666,91.0,46.0,11.0,0.08333333333333333,1.5,1,1,0,0,2,16.25111111111111,0,5,1,0,77,0,0,0,11,60,1,3
246.0,0.21674876847290642,61.5,202.0,44.0,3.0,0.25,0.0,1,1,0,0,1,15.81861111111111,0,4,0,2,113,1,0,0,3,65,1,0
87.0,0.1282051282051282,21.75,77.0,10.0,3.0,0.25,0.0,1,1,0,0,1,16.522222222222222,0,4,0,1,104,1,0,0,3,36,1,0
508.0,0.1412556053811659,72.57142857142857,445.0,63.0,6.0,0.14285714285714285,0.5,1,1,0,0,2,27.35611111111111,0,3,0,0,85,1,1,0,5,76,2,1
1844.0,3.9864864864864864,68.29629629629629,369.0,1475.0,26.0,0.037037037037037035,0.0,1,1,0,0,1,29.375833333333333,0,3,0,0,90,1,1,0,20,32,1,0
1981.0,4.243386243386244,73.37037037037037,377.0,1604.0,26.0,0.037037037037037035,0.0,1,1,0,0,1,32.882777777777775,0,3,0,0,76,1,1,0,19,32,0,0
2189.0,4.718015665796345,78.17857142857143,382.0,1807.0,27.0,0.07142857142857142,0.0,2,1,0,0,1,50.788333333333334,0,2,0,0,76,1,1,0,20,32,0,0
731.0,0.1674641148325359,81.22222222222223,626.0,105.0,8.0,0.1111111111111111,1.0,1,1,0,0,2,26.20277777777778,0,3,0,0,85,1,1,0,7,76,0,2
722.0,0.16990291262135923,80.22222222222223,617.0,105.0,8.0,0.1111111111111111,0.0,1,1,0,0,1,26.218055555555555,0,3,0,0,85,1,1,0,7,76,0,0
355.0,0.0028169014084507044,50.714285714285715,354.0,1.0,6.0,0.5714285714285714,0.4,4,1,0,0,2,1.6147222222222222,1,4,0,1,72,1,0,0,6,58,1,2
9.0,0.42857142857142855,4.5,6.0,3.0,1.0,0.5,0.0,1,1,0,0,1,3.7144444444444447,0,3,0,0,27,1,1,0,0,73,0,0
9.0,0.42857142857142855,4.5,6.0,3.0,1.0,0.5,0.5,1,1,0,0,2,3.098611111111111,0,3,0,0,27,1,1,0,0,65,1,1
96.0,0.7017543859649122,12.0,56.0,40.0,7.0,0.75,0.2857142857142857,6,1,0,0,2,16.79111111111111,0,2,0,1,75,1,1,0,5,18,1,2
297.0,0.06428571428571428,74.25,279.0,18.0,3.0,1.0,1.0,4,1,0,1,3,147.01944444444445,0,3,0,2,83,1,1,0,3,64,2,5
77.0,2.25,5.923076923076923,23.0,54.0,12.0,0.38461538461538464,0.3333333333333333,5,1,0,0,2,3.6686111111111113,0,2,0,1,76,1,1,0,11,18,0,2
8.0,2.0,2.6666666666666665,2.0,6.0,2.0,0.6666666666666666,0.3333333333333333,2,1,0,0,2,2.1205555555555557,0,2,0,1,21,1,1,0,1,18,0,1
6.0,2.5,3.0,1.0,5.0,1.0,0.5,0.0,1,1,0,0,1,2.7258333333333336,0,2,0,0,13,1,1,0,0,34,1,0
187.0,0.010752688172043012,31.166666666666668,185.0,2.0,5.0,0.16666666666666666,0.0,1,1,0,0,1,838.5388888888889,0,2,0,2,80,1,1,0,5,69,1,0
3.0,3.0,0.75,0.0,3.0,3.0,0.5,0.0,2,1,0,0,1,7.428333333333334,0,1,0,0,22,0,1,0,3,40,1,0
198.0,0.01015228426395939,66.0,196.0,2.0,2.0,0.6666666666666666,0.0,2,1,0,0,1,6.1097222222222225,0,1,0,3,98,1,0,0,2,115,1,0
2088.0,4.526455026455026,77.33333333333333,377.0,1711.0,26.0,0.18518518518518517,1.0,5,1,0,0,2,334.3811111111111,0,1,0,0,76,1,1,0,19,23,1,6
192.0,3.2888888888888888,17.454545454545453,44.0,148.0,10.0,0.09090909090909091,0.0,1,1,0,0,1,328.6152777777778,0,1,0,0,89,1,1,0,0,41,1,0
39.0,0.1111111111111111,19.5,35.0,4.0,1.0,0.5,0.0,1,1,0,0,1,117.29638888888888,0,2,0,2,51,1,0,0,1,68,0,0
202.0,0.3624161073825503,33.666666666666664,148.0,54.0,5.0,0.3333333333333333,0.0,2,1,0,0,2,473.98277777777776,0,1,0,2,110,1,1,0,4,61,4,0
556.0,0.7967741935483871,111.2,309.0,247.0,4.0,0.2,1.0,1,1,0,0,2,98.90166666666667,0,4,0,0,62,0,0,0,4,76,1,2
372.0,0.05070422535211268,46.5,354.0,18.0,7.0,0.75,0.0,6,0,1,0,0,0.2833333333333333,1,3,0,1,67,1,0,0,0,65,0,0
365.0,0.05172413793103448,52.142857142857146,347.0,18.0,6.0,0.7142857142857143,0.0,5,0,1,0,0,0.375,1,3,0,3,67,0,0,0,0,51,0,0
209.0,0.09375,34.833333333333336,191.0,18.0,5.0,0.6666666666666666,0.0,4,0,1,0,0,0.37,1,3,0,1,81,0,0,0,0,70,0,0
203.0,0.0851063829787234,40.6,187.0,16.0,4.0,0.6,0.0,3,0,1,0,0,0.3655555555555556,1,3,0,0,90,0,0,0,0,69,0,0
54.0,0.27906976744186046,18.0,42.0,12.0,2.0,0.6666666666666666,0.0,2,0,1,0,0,0.3625,1,3,0,0,76,0,0,0,0,75,0,0
20.0,0.23529411764705882,10.0,16.0,4.0,1.0,0.5,0.0,1,0,1,0,0,0.3586111111111111,1,3,0,0,55,0,0,0,0,74,0,0
185.0,0.2653061224489796,46.25,146.0,39.0,3.0,1.25,0.0,5,0,1,0,0,0.2688888888888889,1,3,0,2,72,1,0,0,1,64,0,0
170.0,0.26666666666666666,42.5,134.0,36.0,3.0,1.0,0.0,4,0,1,0,0,0.26555555555555554,1,3,0,1,72,1,0,0,1,71,0,0
127.0,0.3333333333333333,31.75,95.0,32.0,3.0,0.75,0.0,3,0,1,0,0,0.2613888888888889,1,3,0,2,72,1,0,0,1,54,0,0
93.0,0.42424242424242425,23.25,65.0,28.0,3.0,0.5,0.0,2,0,1,0,0,0.25333333333333335,1,3,0,5,63,1,0,0,1,69,0,0
13.0,0.75,4.333333333333333,7.0,6.0,2.0,0.3333333333333333,0.0,1,0,1,0,0,0.24222222222222223,1,3,0,1,35,1,0,0,1,64,0,0
19.0,0.05263157894736842,4.75,18.0,1.0,3.0,0.25,0.0,1,0,1,0,0,5.0072222222222225,0,2,0,2,38,1,0,0,2,75,1,0
15.0,0.0,7.5,15.0,0.0,1.0,0.5,0.0,1,0,1,0,0,0.07277777777777777,1,2,0,4,22,1,0,0,0,77,0,0
258.0,0.4076086956521739,32.25,183.0,75.0,7.0,0.25,0.0,2,0,1,0,0,1.3466666666666667,1,2,0,2,86,1,0,0,3,64,0,0
49.0,0.0,12.25,49.0,0.0,3.0,0.5,0.0,2,0,1,0,0,2.654166666666667,0,2,0,1,57,1,0,0,1,64,0,0
1654.0,0.2595129375951294,53.354838709677416,1313.0,341.0,30.0,0.16129032258064516,0.3333333333333333,5,1,0,0,1,258.5102777777778,0,3,0,2,89,1,0,0,15,56,1,2
246.0,0.060085836909871244,20.5,232.0,14.0,11.0,0.16666666666666666,0.0,2,0,1,0,0,19.02861111111111,0,1,0,2,67,1,0,0,1,61,0,0
2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1,0,1,0,0,0.2152777777777778,1,1,0,2,9,0,0,0,0,46,2,0
652.0,0.9205882352941176,5.413034454130363,339.0,313.0,119.44999999999959,0.01660440016604406,0.0,2,0,1,0,0,1.3197222222222222,1,1,0,1,124,1,1,0,0,19,1,0
545.0,0.07905138339920949,49.54545454545455,505.0,40.0,10.0,1.5454545454545454,0.7777777777777778,17,1,0,0,2,576.7055555555555,0,1,0,1,123,1,0,0,9,58,13,14
723.0,0.16962843295638125,80.33333333333333,618.0,105.0,8.0,0.6666666666666666,0.7142857142857143,6,1,0,0,2,21.731944444444444,0,2,0,2,85,1,1,0,7,68,1,5
286.0,0.0,143.0,286.0,0.0,1.0,0.5,0.0,1,1,0,0,1,16.355833333333333,0,2,0,0,86,1,0,0,1,44,1,0
121.0,0.1509433962264151,24.2,105.0,16.0,4.0,0.2,0.0,1,1,0,0,1,28.55027777777778,0,1,0,2,92,1,0,0,4,69,1,0
179.0,0.13924050632911392,44.75,157.0,22.0,3.0,0.5,0.6666666666666666,2,1,0,1,3,142.1772222222222,0,4,0,0,77,1,0,0,3,59,1,2
20.0,0.10526315789473684,6.666666666666667,18.0,2.0,2.0,0.3333333333333333,0.0,1,1,0,0,1,1.131388888888889,1,2,0,3,42,0,0,0,2,60,3,0
16.0,0.13333333333333333,2.2857142857142856,14.0,2.0,6.0,0.14285714285714285,0.0,1,1,0,0,1,130.69805555555556,0,6,1,0,91,1,0,0,6,49,2,0
17.0,0.0,8.5,17.0,0.0,1.0,0.5,0.0,1,1,0,0,1,751.0786111111111,0,2,0,1,24,0,0,0,1,63,2,0
9.0,0.42857142857142855,4.5,6.0,3.0,1.0,0.5,0.0,1,1,0,1,3,0.29,1,2,0,1,34,0,0,0,1,35,1,0
211.0,0.0392156862745098,17.583333333333332,203.0,8.0,11.0,0.08333333333333333,1.0,1,1,0,0,2,52.068333333333335,0,0,0,0,89,1,1,0,11,64,1,2
1756.0,0.0132641291810842,70.24,1733.0,23.0,24.0,0.04,0.0,1,1,0,0,1,239.73638888888888,0,4,0,2,58,1,1,0,21,62,2,0
174.0,0.5086206896551724,24.857142857142858,115.0,59.0,6.0,0.14285714285714285,2.0,1,1,0,1,3,40.52472222222222,0,2,0,0,69,0,0,0,6,67,3,4
83.0,0.024390243902439025,20.75,81.0,2.0,3.0,1.5,0.7142857142857143,6,1,0,1,4,2648.5716666666667,0,4,0,3,93,1,0,0,3,53,7,5
284.0,1.0802919708029197,142.0,136.0,148.0,1.0,0.5,0.0,1,1,0,0,1,3.8730555555555557,0,3,0,1,80,1,0,0,1,14,1,0
237.0,0.24607329842931938,29.625,190.0,47.0,7.0,0.875,1.875,7,1,0,0,2,3.451388888888889,0,3,0,3,67,1,0,0,6,55,25,15
166.0,0.006024096385542169,55.333333333333336,165.0,1.0,2.0,2.3333333333333335,0.375,7,1,0,1,3,911.9908333333333,0,6,1,2,85,1,0,0,2,92,9,3
11.0,0.0,3.6666666666666665,11.0,0.0,2.0,0.3333333333333333,0.0,1,1,0,0,1,0.14083333333333334,1,1,0,0,24,1,0,0,2,69,0,0
45.0,0.0,7.5,45.0,0.0,5.0,0.3333333333333333,2.0,2,1,0,1,3,600.2208333333333,0,3,0,0,78,1,0,0,5,64,1,6
4.0,0.25,2.0,3.0,1.0,1.0,0.5,0.0,1,1,0,0,1,0.043611111111111114,1,4,0,2,11,0,0,0,1,65,1,0
95.0,0.010526315789473684,31.666666666666668,94.0,1.0,2.0,0.6666666666666666,0.0,2,1,0,0,1,1039.5475,0,3,0,2,113,1,0,0,2,62,1,0
27.0,0.12,5.4,24.0,3.0,4.0,0.4,0.0,2,0,1,0,0,0.3138888888888889,1,4,0,0,62,0,0,0,2,33,1,0
19.0,0.1111111111111111,6.333333333333333,17.0,2.0,2.0,0.3333333333333333,0.0,1,0,1,0,0,0.15777777777777777,1,4,0,1,45,0,0,0,1,65,1,0
262.0,0.01937984496124031,43.666666666666664,257.0,5.0,5.0,0.3333333333333333,0.0,2,1,0,0,1,1039.6144444444444,0,3,0,1,107,1,0,0,5,61,1,0
34.0,0.4,11.333333333333334,24.0,10.0,2.0,0.3333333333333333,0.0,1,1,0,0,1,47.5175,0,2,0,1,42,0,1,0,2,50,1,0
4.0,4.0,2.0,0.0,4.0,1.0,0.5,0.0,1,1,0,0,1,7.639166666666667,0,4,0,1,11,0,1,0,0,71,1,0
13.0,0.0,6.5,13.0,0.0,1.0,0.5,0.0,1,1,0,0,1,0.6319444444444444,1,3,0,0,17,0,0,0,0,33,1,0
23.0,0.2631578947368421,11.5,18.0,5.0,1.0,0.5,0.0,1,1,0,0,1,0.5202777777777777,1,3,0,3,61,0,0,0,1,49,1,0
23.0,0.2631578947368421,5.75,18.0,5.0,3.0,1.25,0.0,5,1,0,0,1,343.2438888888889,0,3,0,0,83,0,0,0,3,80,1,0
3.0,0.0,1.0,3.0,0.0,2.0,0.6666666666666666,0.0,2,1,0,0,1,168.285,0,3,0,0,22,0,0,0,2,50,1,0
102.0,0.00980392156862745,25.5,101.0,1.0,3.0,0.25,0.0,1,1,0,0,1,2.4766666666666666,0,3,0,1,87,1,0,0,2,77,1,0
3164.5099999999975,185.20647058823513,87.90305555555548,16.0,3148.5099999999975,35.0,0.027777777777777776,0.0,1,1,0,0,1,0.39305555555555555,1,3,0,0,88,1,0,0,35,54,1,0
13.0,0.2727272727272727,3.25,10.0,3.0,3.0,0.25,0.5,1,1,0,0,2,1.4944444444444445,1,1,0,0,32,0,0,0,3,57,2,1
3.0,0.3333333333333333,1.0,2.0,1.0,2.0,0.3333333333333333,0.0,1,1,0,0,1,5.6775,0,2,0,0,23,0,0,0,2,43,0,0
648.0,91.71428571428571,108.0,6.0,642.0,5.0,0.16666666666666666,0.0,1,1,0,0,1,1.3463888888888889,1,1,0,3,75,0,0,0,5,46,3,0
791.0,0.020618556701030927,71.9090909090909,775.0,16.0,10.0,0.09090909090909091,7.5,1,1,0,0,2,68.65333333333334,0,5,1,1,97,0,0,0,10,59,0,15
124.0,0.041666666666666664,31.0,119.0,5.0,3.0,0.25,1.0,1,1,0,0,2,267.4658333333333,0,3,0,2,86,1,0,0,3,93,3,2
48.0,0.4,9.6,34.0,14.0,4.0,0.4,0.3333333333333333,2,0,1,0,0,3.4255555555555555,0,3,0,0,76,0,0,0,1,35,2,1
3664.0,0.2787857641311933,69.13207547169812,2865.0,799.0,52.0,0.4339622641509434,0.0,23,0,1,0,0,23.267222222222223,0,2,0,0,97,1,0,0,51,25,0,0
8.0,0.8,2.6666666666666665,4.0,4.0,2.0,4.333333333333333,0.14285714285714285,13,1,0,1,3,1928.8127777777777,0,5,1,2,16,0,0,0,0,30,2,2
22.0,0.0,11.0,22.0,0.0,1.0,0.5,1.0,1,1,0,1,3,19.674166666666668,0,0,0,0,24,0,1,0,0,24,5,2
41.0,0.07692307692307693,10.25,38.0,3.0,3.0,0.25,0.0,1,1,0,0,1,0.9263888888888889,1,3,0,1,58,0,0,0,3,71,1,0
19.0,0.25,4.75,15.0,4.0,3.0,0.25,0.0,1,1,0,0,1,0.09861111111111111,1,2,0,1,51,0,0,0,3,32,1,0
70.0,0.0,17.5,70.0,0.0,3.0,0.25,0.0,1,0,1,0,0,480.2213888888889,0,3,0,1,68,1,0,0,2,82,2,0
27.0,0.21739130434782608,9.0,22.0,5.0,2.0,0.3333333333333333,0.0,1,1,0,0,1,13.312222222222223,0,4,0,0,46,1,0,0,2,45,0,0
8.0,0.8,4.0,4.0,4.0,1.0,0.5,0.0,1,1,0,0,1,383.7736111111111,0,0,0,0,17,0,0,0,1,85,0,0
1098.0,0.3145933014354067,57.78947368421053,835.0,263.0,18.0,0.10526315789473684,1.0,2,1,0,1,6,0.2511111111111111,1,0,0,1,86,0,1,0,18,68,6,3
4.0,0.0,2.0,4.0,0.0,1.0,0.5,1.0,1,0,1,0,0,92.27083333333333,0,0,0,1,11,0,0,0,0,41,3,2
4103.23,0.0,102.58075,4103.23,0.0,39.0,0.575,0.0,23,1,0,0,1,19.564166666666665,0,2,0,1,61,0,1,0,37,32,1,0
266.0,0.0037593984962406013,29.555555555555557,265.0,1.0,8.0,0.2222222222222222,0.0,2,1,0,0,1,131.75277777777777,0,6,1,1,117,0,1,0,5,50,13,0
8.0,0.8,1.6,4.0,4.0,4.0,0.2,0.0,1,0,1,0,0,1612.0208333333333,0,4,0,2,33,1,0,0,4,63,1,0
6.0,0.75,3.0,3.0,3.0,1.0,0.5,0.0,1,0,1,0,0,6.877222222222223,0,0,0,2,15,0,0,0,0,65,4,0
229.0,0.24324324324324326,28.625,184.0,45.0,7.0,0.125,0.0,1,1,0,0,1,68.30277777777778,0,4,0,0,96,1,1,0,6,57,1,0
275.0,0.049429657794676805,25.0,262.0,13.0,10.0,0.2727272727272727,0.25,3,1,0,0,2,32.61694444444444,0,4,0,1,90,1,0,0,10,43,1,1
97.0,0.053763440860215055,32.333333333333336,92.0,5.0,2.0,0.3333333333333333,0.0,1,1,0,0,1,0.20527777777777778,1,4,0,3,87,1,0,0,2,55,1,0
6.0,0.75,1.5,3.0,3.0,3.0,0.25,0.0,1,1,0,0,1,1206.3177777777778,0,3,0,2,25,1,0,0,3,21,4,0
14.0,0.875,2.0,7.0,7.0,6.0,0.5714285714285714,0.0,4,1,0,0,2,1448.1197222222222,0,0,0,2,31,1,0,0,6,31,0,0
6.0,0.75,1.5,3.0,3.0,3.0,0.25,0.0,1,1,0,0,1,1489.2525,0,5,1,2,25,0,0,0,2,59,0,0
2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1,1,0,0,1,1467.0072222222223,0,6,1,2,9,0,0,0,1,35,0,0
158.0,0.2619047619047619,9.875,125.0,33.0,15.0,0.125,0.3333333333333333,2,1,0,0,2,518.3005555555555,0,1,0,0,56,1,1,0,14,37,3,1
3045.0,0.047095221725678926,63.4375,2908.0,137.0,47.0,0.08333333333333333,0.2,4,1,0,0,1,2.852777777777778,0,4,0,0,58,1,1,0,45,92,3,1
72.0,0.028169014084507043,18.0,70.0,2.0,3.0,0.75,0.0,3,1,0,0,1,0.13944444444444445,1,1,0,4,83,1,0,0,3,34,1,0
529.0,0.06,52.9,499.0,30.0,9.0,0.1,1.5,1,1,0,0,2,114.18472222222222,0,2,0,0,96,1,0,0,9,68,4,3
1008.0,0.9441233140655106,336.0,518.0,490.0,2.0,0.3333333333333333,1.0,1,1,0,0,2,254.48805555555555,0,0,0,0,100,0,0,0,2,51,0,2
446.0,0.05673758865248227,26.235294117647058,422.0,24.0,16.0,1.3529411764705883,0.3333333333333333,23,1,0,1,3,868.6747222222223,0,2,0,1,116,1,1,0,16,70,1,8
755.0,0.03561643835616438,30.2,729.0,26.0,24.0,0.48,2.3076923076923075,12,1,0,1,3,119.5925,0,6,1,0,95,1,1,0,24,50,1,30
6.0,0.75,1.5,3.0,3.0,3.0,0.25,0.0,1,1,0,0,1,0.21027777777777779,1,3,0,0,25,1,0,0,3,44,1,0
793.0,1.0,20.86842105263158,396.0,397.0,37.0,0.02631578947368421,0.0,1,1,0,0,1,0.029166666666666667,1,1,0,0,81,1,0,0,37,29,0,0
162.0,0.4818181818181818,54.0,109.0,53.0,2.0,0.3333333333333333,4.0,1,1,0,0,2,183.595,0,1,0,1,78,1,0,0,2,95,1,8
74.0,0.0273972602739726,37.0,72.0,2.0,1.0,1.0,0.0,2,1,0,0,2,1193.0422222222223,0,0,0,0,87,0,0,0,1,34,1,0
21.0,0.1,5.25,19.0,2.0,3.0,0.5,0.0,2,1,0,0,1,0.15305555555555556,1,1,0,0,36,1,1,0,3,84,2,0
114.0,0.026785714285714284,38.0,111.0,3.0,2.0,0.3333333333333333,0.0,1,1,0,0,1,28.885833333333334,0,2,0,2,83,1,0,0,2,56,1,0
3.0,0.0,1.5,3.0,0.0,1.0,0.5,0.0,1,1,0,0,1,24.552777777777777,0,2,0,1,10,1,0,0,1,53,0,0
94.0,0.0,23.5,94.0,0.0,3.0,0.5,0.0,2,1,0,0,1,5.045277777777778,0,3,0,2,87,1,0,0,3,66,1,0
16.0,0.8888888888888888,3.2,8.0,8.0,4.0,0.2,0.0,1,1,0,0,1,0.8041666666666667,1,3,0,0,41,1,0,0,4,39,1,0
37.0,0.1875,18.5,31.0,6.0,1.0,0.5,0.0,1,0,1,0,0,1359.1652777777779,0,3,0,1,64,0,0,0,0,46,0,0
4.0,0.6666666666666666,2.0,2.0,2.0,1.0,0.5,0.0,1,0,1,0,0,1386.743611111111,0,1,0,2,11,0,0,0,0,68,1,0
4.0,0.6666666666666666,2.0,2.0,2.0,1.0,0.5,0.0,1,0,1,0,0,1685.026388888889,0,3,0,2,11,0,0,0,0,63,1,0
23.0,1.0,11.5,11.0,12.0,1.0,0.5,0.0,1,0,1,0,0,2062.5427777777777,0,1,0,1,52,0,0,0,0,28,1,0
104.0,0.16666666666666666,14.857142857142858,89.0,15.0,6.0,0.2857142857142857,0.0,2,1,0,0,1,15.596944444444444,0,1,0,0,99,0,0,0,6,96,1,0
113.0,0.017857142857142856,28.25,111.0,2.0,3.0,0.5,0.0,2,1,0,0,1,18.791666666666668,0,0,0,3,115,1,0,0,3,89,1,0
27.0,0.47368421052631576,9.0,18.0,9.0,2.0,1.0,1.5,3,1,0,1,3,118.50916666666667,0,5,1,4,81,0,0,0,2,69,0,6
6.0,0.75,1.5,3.0,3.0,3.0,0.25,0.0,1,0,1,0,0,411.9447222222222,0,6,1,1,25,1,1,0,3,34,2,0
924.0,0.5651438240270727,71.07692307692308,590.0,334.0,12.0,0.46153846153846156,0.2857142857142857,6,1,0,0,2,39.81777777777778,0,0,0,2,81,1,0,0,12,71,1,2
847.0,0.08301404853128991,38.5,782.0,65.0,21.0,0.13636363636363635,0.75,3,1,0,0,2,42.54944444444445,0,0,0,1,85,1,0,0,20,75,1,3
41.0,0.2,8.2,34.0,7.0,4.0,0.2,0.0,1,1,0,0,1,25.375555555555554,0,1,0,2,77,1,0,0,4,50,1,0
214.0,0.27976190476190477,53.5,167.0,47.0,3.0,0.5,0.3333333333333333,2,1,0,0,1,2.9075,0,2,0,1,110,0,0,0,3,58,1,1
54.0,0.018518518518518517,13.5,53.0,1.0,3.0,0.25,0.0,1,0,1,0,0,941.8730555555555,0,5,1,4,62,1,0,0,2,78,5,0
50.0,1.3181818181818181,12.5,21.0,29.0,3.0,0.25,0.0,1,1,0,0,1,845.6555555555556,0,1,0,0,73,1,0,0,3,41,1,0
67.0,0.014925373134328358,22.333333333333332,66.0,1.0,2.0,0.6666666666666666,0.0,2,1,0,0,1,1.5788888888888888,1,1,0,1,83,1,0,0,2,52,2,0
40.0,0.07894736842105263,20.0,37.0,3.0,1.0,0.5,0.0,1,1,0,0,1,2.678611111111111,0,1,0,0,52,0,0,0,1,75,1,0
914.0,0.787109375,114.25,511.0,403.0,7.0,0.125,1.5,1,1,0,0,2,91.78916666666667,0,4,0,0,103,1,0,0,7,63,2,3
106.0,0.22988505747126436,15.142857142857142,86.0,20.0,6.0,0.2857142857142857,0.0,2,1,0,0,1,67.30222222222223,0,5,1,2,89,1,0,0,6,75,0,0
19.0,0.0,9.5,19.0,0.0,1.0,0.5,1.0,1,1,0,0,2,58.32833333333333,0,5,1,0,52,0,0,0,1,49,2,2
2.0,0.0,0.6666666666666666,2.0,0.0,2.0,0.3333333333333333,0.0,1,1,0,0,1,10.115,0,4,0,0,15,0,0,0,2,39,1,0
70.0,2.9444444444444446,5.0,17.0,53.0,13.0,0.07142857142857142,0.0,1,1,0,0,1,17.055555555555557,0,3,0,0,77,1,0,0,13,60,1,0
156.0,4.607142857142857,15.6,27.0,129.0,9.0,0.1,0.0,1,1,0,0,1,1.2641666666666667,1,3,0,1,79,1,0,0,3,107,1,0
1.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,1,0,1,0,0,0.002777777777777778,1,3,0,1,8,1,0,0,1,41,1,0
16.0,0.0625,5.333333333333333,15.0,1.0,2.0,0.3333333333333333,0.0,1,1,0,0,1,2.6830555555555557,0,3,0,1,57,1,0,0,2,54,1,0
149.0,0.006711409395973154,49.666666666666664,148.0,1.0,2.0,0.3333333333333333,0.0,1,1,0,0,1,2.7319444444444443,0,3,0,1,104,1,0,0,2,61,1,0
16.0,1.125,1.7777777777777777,7.0,9.0,8.0,0.1111111111111111,0.0,1,1,0,0,1,170.12,0,2,0,0,49,1,0,0,8,44,1,0
47.0,0.09090909090909091,15.666666666666666,43.0,4.0,2.0,0.3333333333333333,0.0,1,1,0,0,1,2.0388888888888888,0,2,0,1,90,0,0,0,2,79,2,0
299.0,0.08303249097472924,33.22222222222222,276.0,23.0,8.0,0.1111111111111111,0.5,1,1,0,0,2,3.229722222222222,0,1,0,0,75,1,0,0,5,61,1,1
155.0,0.11428571428571428,22.142857142857142,139.0,16.0,6.0,0.14285714285714285,0.0,1,1,0,0,1,19.294722222222223,0,0,0,0,36,0,0,0,3,95,0,0
2.0,0.0,0.6666666666666666,2.0,0.0,2.0,0.3333333333333333,0.0,1,1,0,0,1,0.11972222222222222,1,1,0,1,15,0,0,0,2,50,0,0
371.0,14.5,92.75,23.0,348.0,3.0,0.25,0.0,1,0,1,0,0,1.4352777777777779,1,0,0,1,42,0,0,0,0,72,0,0
1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,1,1,0,0,1,6.057222222222222,0,0,0,3,8,0,0,0,1,67,2,0
4.0,0.6666666666666666,2.0,2.0,2.0,1.0,0.5,0.0,1,1,0,0,1,6.009166666666666,0,0,0,1,18,0,0,0,1,62,0,0
1429.0,0.8309859154929577,84.05882352941177,780.0,649.0,16.0,0.058823529411764705,0.0,1,1,0,0,1,5.977222222222222,0,0,0,1,85,0,0,0,16,86,0,0
503.0,0.9310344827586207,25.15,260.0,243.0,19.0,0.05,0.0,1,1,0,0,1,5.951944444444444,0,0,0,2,106,1,0,0,12,79,0,0
76.0,0.6382978723404256,10.857142857142858,46.0,30.0,6.0,0.14285714285714285,0.0,1,1,0,0,1,5.915555555555556,0,0,0,1,22,0,0,0,5,71,0,0
443.0,0.0,36.916666666666664,443.0,0.0,11.0,0.08333333333333333,0.0,1,1,0,0,1,5.892222222222222,0,0,0,1,43,1,0,0,5,44,0,0
469.0,1.2596153846153846,42.63636363636363,207.0,262.0,10.0,0.09090909090909091,0.0,1,1,0,0,1,5.866666666666666,0,0,0,0,37,1,0,0,3,59,0,0
91.0,0.06976744186046512,22.75,85.0,6.0,3.0,0.25,0.0,1,1,0,0,1,5.824722222222222,0,0,0,2,80,1,0,0,1,64,0,0
218.0,0.9553571428571429,16.76923076923077,111.0,107.0,12.0,0.07692307692307693,0.0,1,1,0,0,1,5.800277777777778,0,0,0,1,47,1,0,0,10,79,0,0
181.0,1.0919540229885059,13.923076923076923,86.0,95.0,12.0,0.07692307692307693,0.0,1,1,0,0,1,5.381388888888889,0,0,0,1,49,1,0,0,11,78,0,0
